Unnamed: 0,TravelTime,Img_name
91,1.0,observation_1016_91.jpg
92,1.0,observation_1016_92.jpg
93,5.0,observation_1016_93.jpg
94,1.0,observation_1016_94.jpg
95,0.0,observation_1016_95.jpg
96,1.0,observation_1016_96.jpg
97,1.0,observation_1016_97.jpg
98,0.0,observation_1016_98.jpg
99,1.0,observation_1016_99.jpg
100,1.0,observation_1016_100.jpg
101,1.0,observation_1016_101.jpg
102,1.0,observation_1016_102.jpg
103,1.0,observation_1016_103.jpg
104,2.0,observation_1016_104.jpg
105,2.0,observation_1016_105.jpg
106,1.0,observation_1016_106.jpg
107,1.0,observation_1016_107.jpg
108,2.0,observation_1016_108.jpg
109,2.0,observation_1016_109.jpg
110,1.0,observation_1016_110.jpg
111,1.0,observation_1016_111.jpg
112,1.0,observation_1016_112.jpg
113,2.0,observation_1016_113.jpg
114,2.0,observation_1016_114.jpg
115,2.0,observation_1016_115.jpg
116,2.0,observation_1016_116.jpg
117,2.0,observation_1016_117.jpg
120,1.0,observation_1016_120.jpg
121,0.0,observation_1016_121.jpg
123,1.0,observation_1016_123.jpg
125,1.0,observation_1016_125.jpg
130,2.0,observation_1016_130.jpg
131,2.0,observation_1016_131.jpg
132,2.0,observation_1016_132.jpg
133,1.0,observation_1016_133.jpg
134,2.0,observation_1016_134.jpg
135,2.0,observation_1016_135.jpg
136,4.0,observation_1016_136.jpg
137,2.0,observation_1016_137.jpg
138,3.0,observation_1016_138.jpg
139,4.0,observation_1016_139.jpg
140,4.0,observation_1016_140.jpg
141,4.0,observation_1016_141.jpg
142,3.0,observation_1016_142.jpg
143,2.0,observation_1016_143.jpg
144,2.0,observation_1016_144.jpg
145,2.0,observation_1016_145.jpg
146,2.0,observation_1016_146.jpg
147,2.0,observation_1016_147.jpg
148,2.0,observation_1016_148.jpg
149,1.0,observation_1016_149.jpg
150,2.0,observation_1016_150.jpg
151,1.0,observation_1016_151.jpg
152,1.0,observation_1016_152.jpg
153,2.0,observation_1016_153.jpg
154,2.0,observation_1016_154.jpg
155,2.0,observation_1016_155.jpg
156,2.0,observation_1016_156.jpg
157,2.0,observation_1016_157.jpg
158,1.0,observation_1016_158.jpg
159,2.0,observation_1016_159.jpg
160,3.0,observation_1016_160.jpg
161,4.0,observation_1016_161.jpg
162,4.0,observation_1016_162.jpg
163,4.0,observation_1016_163.jpg
164,5.0,observation_1016_164.jpg
165,8.0,observation_1016_165.jpg
166,9.0,observation_1016_166.jpg
167,9.0,observation_1016_167.jpg
168,9.0,observation_1016_168.jpg
169,9.0,observation_1016_169.jpg
170,9.0,observation_1016_170.jpg
171,9.0,observation_1016_171.jpg
172,9.0,observation_1016_172.jpg
173,9.0,observation_1016_173.jpg
174,9.0,observation_1016_174.jpg
175,9.0,observation_1016_175.jpg
176,9.0,observation_1016_176.jpg
177,9.0,observation_1016_177.jpg
178,9.0,observation_1016_178.jpg
179,9.0,observation_1016_179.jpg
180,9.0,observation_1016_180.jpg
181,9.0,observation_1016_181.jpg
182,9.0,observation_1016_182.jpg
183,9.0,observation_1016_183.jpg
184,9.0,observation_1016_184.jpg
185,7.0,observation_1016_185.jpg
186,6.0,observation_1016_186.jpg
187,6.0,observation_1016_187.jpg
188,5.0,observation_1016_188.jpg
189,3.0,observation_1016_189.jpg
190,4.0,observation_1016_190.jpg
191,2.0,observation_1016_191.jpg
192,2.0,observation_1016_192.jpg
193,3.0,observation_1016_193.jpg
194,4.0,observation_1016_194.jpg
195,5.0,observation_1016_195.jpg
196,4.0,observation_1016_196.jpg
197,5.0,observation_1016_197.jpg
198,5.0,observation_1016_198.jpg
199,5.0,observation_1016_199.jpg
200,4.0,observation_1016_200.jpg
201,2.0,observation_1016_201.jpg
202,2.0,observation_1016_202.jpg
203,2.0,observation_1016_203.jpg
204,2.0,observation_1016_204.jpg
205,3.0,observation_1016_205.jpg
206,2.0,observation_1016_206.jpg
207,2.0,observation_1016_207.jpg
208,2.0,observation_1016_208.jpg
209,2.0,observation_1016_209.jpg
210,1.0,observation_1016_210.jpg
211,2.0,observation_1016_211.jpg
212,2.0,observation_1016_212.jpg
213,2.0,observation_1016_213.jpg
214,1.0,observation_1016_214.jpg
215,1.0,observation_1016_215.jpg
216,1.0,observation_1016_216.jpg
217,1.0,observation_1016_217.jpg
218,1.0,observation_1016_218.jpg
219,1.0,observation_1016_219.jpg
220,2.0,observation_1016_220.jpg
221,1.0,observation_1016_221.jpg
222,0.0,observation_1016_222.jpg
223,0.0,observation_1016_223.jpg
224,0.0,observation_1016_224.jpg
225,0.0,observation_1016_225.jpg
226,1.0,observation_1016_226.jpg
227,2.0,observation_1016_227.jpg
228,1.0,observation_1016_228.jpg
229,0.0,observation_1016_229.jpg
230,0.0,observation_1016_230.jpg
231,1.0,observation_1016_231.jpg
232,1.0,observation_1016_232.jpg
233,0.0,observation_1016_233.jpg
234,1.0,observation_1016_234.jpg
235,1.0,observation_1016_235.jpg
236,0.0,observation_1016_236.jpg
238,0.0,observation_1016_238.jpg
239,0.0,observation_1016_239.jpg
240,1.0,observation_1016_240.jpg
241,0.0,observation_1016_241.jpg
244,0.0,observation_1016_244.jpg
245,0.0,observation_1016_245.jpg
246,0.0,observation_1016_246.jpg
247,0.0,observation_1016_247.jpg
250,0.0,observation_1016_250.jpg
251,1.0,observation_1016_251.jpg
252,1.0,observation_1016_252.jpg
253,1.0,observation_1016_253.jpg
254,0.0,observation_1016_254.jpg
255,0.0,observation_1016_255.jpg
256,1.0,observation_1016_256.jpg
257,2.0,observation_1016_257.jpg
258,0.0,observation_1016_258.jpg
259,0.0,observation_1016_259.jpg
264,1.0,observation_1016_264.jpg
265,2.0,observation_1016_265.jpg
266,1.0,observation_1016_266.jpg
267,1.0,observation_1016_267.jpg
268,1.0,observation_1016_268.jpg
269,1.0,observation_1016_269.jpg
270,1.0,observation_1016_270.jpg
271,1.0,observation_1016_271.jpg
272,2.0,observation_1016_272.jpg
0,2.0,observation_1025_0.jpg
1,3.0,observation_1025_1.jpg
2,2.0,observation_1025_2.jpg
6,2.0,observation_1025_6.jpg
7,2.0,observation_1025_7.jpg
14,3.0,observation_1025_14.jpg
16,3.0,observation_1025_16.jpg
17,2.0,observation_1025_17.jpg
20,1.0,observation_1025_20.jpg
25,4.0,observation_1025_25.jpg
28,1.0,observation_1025_28.jpg
29,1.0,observation_1025_29.jpg
30,2.0,observation_1025_30.jpg
32,2.0,observation_1025_32.jpg
36,3.0,observation_1025_36.jpg
38,2.0,observation_1025_38.jpg
39,2.0,observation_1025_39.jpg
40,1.0,observation_1025_40.jpg
41,2.0,observation_1025_41.jpg
42,2.0,observation_1025_42.jpg
44,4.0,observation_1025_44.jpg
45,3.0,observation_1025_45.jpg
46,2.0,observation_1025_46.jpg
47,2.0,observation_1025_47.jpg
48,2.0,observation_1025_48.jpg
49,2.0,observation_1025_49.jpg
50,0.0,observation_1025_50.jpg
51,0.0,observation_1025_51.jpg
52,1.0,observation_1025_52.jpg
53,0.0,observation_1025_53.jpg
54,1.0,observation_1025_54.jpg
55,0.0,observation_1025_55.jpg
56,0.0,observation_1025_56.jpg
57,2.0,observation_1025_57.jpg
58,1.0,observation_1025_58.jpg
59,1.0,observation_1025_59.jpg
60,0.0,observation_1025_60.jpg
61,0.0,observation_1025_61.jpg
62,1.0,observation_1025_62.jpg
63,1.0,observation_1025_63.jpg
64,1.0,observation_1025_64.jpg
65,3.0,observation_1025_65.jpg
66,2.0,observation_1025_66.jpg
67,1.0,observation_1025_67.jpg
68,2.0,observation_1025_68.jpg
69,1.0,observation_1025_69.jpg
70,1.0,observation_1025_70.jpg
71,1.0,observation_1025_71.jpg
72,2.0,observation_1025_72.jpg
73,2.0,observation_1025_73.jpg
74,1.0,observation_1025_74.jpg
75,3.0,observation_1025_75.jpg
76,3.0,observation_1025_76.jpg
77,2.0,observation_1025_77.jpg
78,1.0,observation_1025_78.jpg
79,2.0,observation_1025_79.jpg
80,1.0,observation_1025_80.jpg
81,1.0,observation_1025_81.jpg
82,1.0,observation_1025_82.jpg
83,1.0,observation_1025_83.jpg
84,1.0,observation_1025_84.jpg
85,2.0,observation_1025_85.jpg
86,1.0,observation_1025_86.jpg
87,2.0,observation_1025_87.jpg
88,1.0,observation_1025_88.jpg
89,1.0,observation_1025_89.jpg
90,1.0,observation_1025_90.jpg
91,1.0,observation_1025_91.jpg
92,1.0,observation_1025_92.jpg
93,1.0,observation_1025_93.jpg
94,2.0,observation_1025_94.jpg
95,2.0,observation_1025_95.jpg
96,1.0,observation_1025_96.jpg
97,9.0,observation_1025_97.jpg
98,1.0,observation_1025_98.jpg
99,1.0,observation_1025_99.jpg
100,1.0,observation_1025_100.jpg
101,1.0,observation_1025_101.jpg
102,1.0,observation_1025_102.jpg
103,1.0,observation_1025_103.jpg
104,1.0,observation_1025_104.jpg
105,2.0,observation_1025_105.jpg
106,1.0,observation_1025_106.jpg
107,1.0,observation_1025_107.jpg
108,2.0,observation_1025_108.jpg
109,2.0,observation_1025_109.jpg
110,1.0,observation_1025_110.jpg
111,1.0,observation_1025_111.jpg
112,2.0,observation_1025_112.jpg
113,4.0,observation_1025_113.jpg
114,2.0,observation_1025_114.jpg
115,4.0,observation_1025_115.jpg
116,1.0,observation_1025_116.jpg
117,1.0,observation_1025_117.jpg
118,2.0,observation_1025_118.jpg
119,2.0,observation_1025_119.jpg
120,1.0,observation_1025_120.jpg
121,1.0,observation_1025_121.jpg
122,1.0,observation_1025_122.jpg
123,1.0,observation_1025_123.jpg
124,1.0,observation_1025_124.jpg
125,1.0,observation_1025_125.jpg
126,1.0,observation_1025_126.jpg
127,2.0,observation_1025_127.jpg
128,2.0,observation_1025_128.jpg
129,1.0,observation_1025_129.jpg
130,2.0,observation_1025_130.jpg
131,2.0,observation_1025_131.jpg
132,1.0,observation_1025_132.jpg
133,1.0,observation_1025_133.jpg
134,1.0,observation_1025_134.jpg
135,2.0,observation_1025_135.jpg
136,1.0,observation_1025_136.jpg
137,1.0,observation_1025_137.jpg
138,2.0,observation_1025_138.jpg
139,1.0,observation_1025_139.jpg
140,1.0,observation_1025_140.jpg
141,1.0,observation_1025_141.jpg
142,2.0,observation_1025_142.jpg
143,2.0,observation_1025_143.jpg
144,2.0,observation_1025_144.jpg
145,2.0,observation_1025_145.jpg
146,2.0,observation_1025_146.jpg
147,2.0,observation_1025_147.jpg
148,2.0,observation_1025_148.jpg
149,2.0,observation_1025_149.jpg
150,2.0,observation_1025_150.jpg
151,2.0,observation_1025_151.jpg
152,2.0,observation_1025_152.jpg
153,2.0,observation_1025_153.jpg
154,1.0,observation_1025_154.jpg
155,2.0,observation_1025_155.jpg
156,2.0,observation_1025_156.jpg
157,1.0,observation_1025_157.jpg
158,2.0,observation_1025_158.jpg
159,3.0,observation_1025_159.jpg
160,2.0,observation_1025_160.jpg
161,5.0,observation_1025_161.jpg
162,6.0,observation_1025_162.jpg
163,7.0,observation_1025_163.jpg
164,7.0,observation_1025_164.jpg
165,5.0,observation_1025_165.jpg
166,5.0,observation_1025_166.jpg
167,5.0,observation_1025_167.jpg
168,7.0,observation_1025_168.jpg
169,7.0,observation_1025_169.jpg
170,8.0,observation_1025_170.jpg
171,9.0,observation_1025_171.jpg
172,9.0,observation_1025_172.jpg
173,9.0,observation_1025_173.jpg
174,9.0,observation_1025_174.jpg
175,9.0,observation_1025_175.jpg
176,9.0,observation_1025_176.jpg
177,9.0,observation_1025_177.jpg
178,9.0,observation_1025_178.jpg
179,9.0,observation_1025_179.jpg
180,9.0,observation_1025_180.jpg
181,9.0,observation_1025_181.jpg
182,9.0,observation_1025_182.jpg
183,9.0,observation_1025_183.jpg
184,9.0,observation_1025_184.jpg
185,9.0,observation_1025_185.jpg
186,9.0,observation_1025_186.jpg
187,9.0,observation_1025_187.jpg
188,9.0,observation_1025_188.jpg
189,9.0,observation_1025_189.jpg
190,9.0,observation_1025_190.jpg
191,9.0,observation_1025_191.jpg
192,9.0,observation_1025_192.jpg
193,9.0,observation_1025_193.jpg
194,9.0,observation_1025_194.jpg
195,9.0,observation_1025_195.jpg
196,9.0,observation_1025_196.jpg
197,9.0,observation_1025_197.jpg
198,9.0,observation_1025_198.jpg
199,9.0,observation_1025_199.jpg
200,9.0,observation_1025_200.jpg
201,9.0,observation_1025_201.jpg
202,9.0,observation_1025_202.jpg
203,9.0,observation_1025_203.jpg
204,8.0,observation_1025_204.jpg
205,6.0,observation_1025_205.jpg
206,5.0,observation_1025_206.jpg
207,4.0,observation_1025_207.jpg
208,4.0,observation_1025_208.jpg
209,2.0,observation_1025_209.jpg
210,2.0,observation_1025_210.jpg
211,1.0,observation_1025_211.jpg
212,2.0,observation_1025_212.jpg
213,1.0,observation_1025_213.jpg
214,1.0,observation_1025_214.jpg
215,1.0,observation_1025_215.jpg
216,1.0,observation_1025_216.jpg
217,0.0,observation_1025_217.jpg
218,1.0,observation_1025_218.jpg
219,1.0,observation_1025_219.jpg
220,1.0,observation_1025_220.jpg
221,1.0,observation_1025_221.jpg
222,0.0,observation_1025_222.jpg
223,1.0,observation_1025_223.jpg
224,1.0,observation_1025_224.jpg
225,1.0,observation_1025_225.jpg
226,0.0,observation_1025_226.jpg
227,1.0,observation_1025_227.jpg
228,0.0,observation_1025_228.jpg
229,1.0,observation_1025_229.jpg
230,1.0,observation_1025_230.jpg
231,0.0,observation_1025_231.jpg
232,0.0,observation_1025_232.jpg
233,0.0,observation_1025_233.jpg
234,0.0,observation_1025_234.jpg
235,0.0,observation_1025_235.jpg
236,1.0,observation_1025_236.jpg
237,0.0,observation_1025_237.jpg
238,0.0,observation_1025_238.jpg
239,0.0,observation_1025_239.jpg
240,1.0,observation_1025_240.jpg
241,1.0,observation_1025_241.jpg
242,0.0,observation_1025_242.jpg
243,1.0,observation_1025_243.jpg
244,1.0,observation_1025_244.jpg
245,1.0,observation_1025_245.jpg
246,0.0,observation_1025_246.jpg
247,0.0,observation_1025_247.jpg
248,1.0,observation_1025_248.jpg
249,0.0,observation_1025_249.jpg
250,0.0,observation_1025_250.jpg
251,1.0,observation_1025_251.jpg
252,0.0,observation_1025_252.jpg
253,0.0,observation_1025_253.jpg
254,0.0,observation_1025_254.jpg
255,1.0,observation_1025_255.jpg
258,1.0,observation_1025_258.jpg
259,1.0,observation_1025_259.jpg
260,1.0,observation_1025_260.jpg
261,2.0,observation_1025_261.jpg
262,0.0,observation_1025_262.jpg
263,0.0,observation_1025_263.jpg
264,1.0,observation_1025_264.jpg
265,1.0,observation_1025_265.jpg
269,0.0,observation_1025_269.jpg
271,1.0,observation_1025_271.jpg
0,1.0,observation_1018_0.jpg
1,3.0,observation_1018_1.jpg
2,2.0,observation_1018_2.jpg
3,2.0,observation_1018_3.jpg
4,1.0,observation_1018_4.jpg
13,0.0,observation_1018_13.jpg
14,2.0,observation_1018_14.jpg
15,3.0,observation_1018_15.jpg
18,3.0,observation_1018_18.jpg
19,3.0,observation_1018_19.jpg
20,3.0,observation_1018_20.jpg
22,2.0,observation_1018_22.jpg
28,2.0,observation_1018_28.jpg
31,3.0,observation_1018_31.jpg
32,3.0,observation_1018_32.jpg
33,3.0,observation_1018_33.jpg
34,3.0,observation_1018_34.jpg
35,9.0,observation_1018_35.jpg
36,5.0,observation_1018_36.jpg
39,3.0,observation_1018_39.jpg
41,2.0,observation_1018_41.jpg
42,2.0,observation_1018_42.jpg
43,3.0,observation_1018_43.jpg
44,2.0,observation_1018_44.jpg
47,2.0,observation_1018_47.jpg
48,3.0,observation_1018_48.jpg
49,1.0,observation_1018_49.jpg
50,2.0,observation_1018_50.jpg
51,1.0,observation_1018_51.jpg
52,1.0,observation_1018_52.jpg
53,2.0,observation_1018_53.jpg
54,1.0,observation_1018_54.jpg
55,2.0,observation_1018_55.jpg
56,1.0,observation_1018_56.jpg
57,1.0,observation_1018_57.jpg
58,2.0,observation_1018_58.jpg
59,3.0,observation_1018_59.jpg
60,0.0,observation_1018_60.jpg
61,0.0,observation_1018_61.jpg
62,1.0,observation_1018_62.jpg
63,2.0,observation_1018_63.jpg
64,1.0,observation_1018_64.jpg
65,1.0,observation_1018_65.jpg
66,1.0,observation_1018_66.jpg
67,0.0,observation_1018_67.jpg
68,2.0,observation_1018_68.jpg
69,2.0,observation_1018_69.jpg
70,1.0,observation_1018_70.jpg
71,1.0,observation_1018_71.jpg
72,2.0,observation_1018_72.jpg
73,3.0,observation_1018_73.jpg
74,4.0,observation_1018_74.jpg
75,6.0,observation_1018_75.jpg
76,8.0,observation_1018_76.jpg
77,7.0,observation_1018_77.jpg
78,6.0,observation_1018_78.jpg
79,4.0,observation_1018_79.jpg
80,2.0,observation_1018_80.jpg
81,2.0,observation_1018_81.jpg
82,1.0,observation_1018_82.jpg
83,1.0,observation_1018_83.jpg
84,1.0,observation_1018_84.jpg
85,1.0,observation_1018_85.jpg
86,1.0,observation_1018_86.jpg
87,2.0,observation_1018_87.jpg
88,3.0,observation_1018_88.jpg
89,1.0,observation_1018_89.jpg
90,1.0,observation_1018_90.jpg
91,1.0,observation_1018_91.jpg
92,1.0,observation_1018_92.jpg
93,0.0,observation_1018_93.jpg
94,2.0,observation_1018_94.jpg
95,1.0,observation_1018_95.jpg
96,2.0,observation_1018_96.jpg
97,2.0,observation_1018_97.jpg
98,1.0,observation_1018_98.jpg
99,1.0,observation_1018_99.jpg
100,1.0,observation_1018_100.jpg
101,1.0,observation_1018_101.jpg
102,1.0,observation_1018_102.jpg
103,1.0,observation_1018_103.jpg
104,1.0,observation_1018_104.jpg
105,1.0,observation_1018_105.jpg
106,2.0,observation_1018_106.jpg
107,1.0,observation_1018_107.jpg
108,1.0,observation_1018_108.jpg
109,1.0,observation_1018_109.jpg
110,2.0,observation_1018_110.jpg
111,1.0,observation_1018_111.jpg
112,1.0,observation_1018_112.jpg
113,1.0,observation_1018_113.jpg
114,2.0,observation_1018_114.jpg
115,1.0,observation_1018_115.jpg
116,1.0,observation_1018_116.jpg
117,1.0,observation_1018_117.jpg
120,1.0,observation_1018_120.jpg
124,1.0,observation_1018_124.jpg
130,2.0,observation_1018_130.jpg
131,2.0,observation_1018_131.jpg
132,2.0,observation_1018_132.jpg
133,1.0,observation_1018_133.jpg
134,2.0,observation_1018_134.jpg
135,2.0,observation_1018_135.jpg
136,2.0,observation_1018_136.jpg
137,2.0,observation_1018_137.jpg
138,3.0,observation_1018_138.jpg
139,2.0,observation_1018_139.jpg
140,1.0,observation_1018_140.jpg
141,1.0,observation_1018_141.jpg
142,1.0,observation_1018_142.jpg
143,1.0,observation_1018_143.jpg
144,1.0,observation_1018_144.jpg
145,1.0,observation_1018_145.jpg
146,2.0,observation_1018_146.jpg
147,1.0,observation_1018_147.jpg
148,2.0,observation_1018_148.jpg
149,2.0,observation_1018_149.jpg
150,2.0,observation_1018_150.jpg
151,2.0,observation_1018_151.jpg
152,2.0,observation_1018_152.jpg
153,1.0,observation_1018_153.jpg
154,1.0,observation_1018_154.jpg
155,2.0,observation_1018_155.jpg
156,2.0,observation_1018_156.jpg
157,2.0,observation_1018_157.jpg
158,4.0,observation_1018_158.jpg
159,9.0,observation_1018_159.jpg
160,9.0,observation_1018_160.jpg
161,9.0,observation_1018_161.jpg
162,9.0,observation_1018_162.jpg
163,9.0,observation_1018_163.jpg
164,9.0,observation_1018_164.jpg
165,9.0,observation_1018_165.jpg
166,9.0,observation_1018_166.jpg
167,9.0,observation_1018_167.jpg
168,9.0,observation_1018_168.jpg
169,9.0,observation_1018_169.jpg
170,9.0,observation_1018_170.jpg
171,9.0,observation_1018_171.jpg
172,9.0,observation_1018_172.jpg
173,9.0,observation_1018_173.jpg
174,9.0,observation_1018_174.jpg
175,9.0,observation_1018_175.jpg
176,9.0,observation_1018_176.jpg
177,9.0,observation_1018_177.jpg
178,9.0,observation_1018_178.jpg
179,9.0,observation_1018_179.jpg
180,9.0,observation_1018_180.jpg
181,9.0,observation_1018_181.jpg
182,9.0,observation_1018_182.jpg
183,9.0,observation_1018_183.jpg
184,9.0,observation_1018_184.jpg
185,9.0,observation_1018_185.jpg
186,9.0,observation_1018_186.jpg
187,9.0,observation_1018_187.jpg
188,9.0,observation_1018_188.jpg
189,9.0,observation_1018_189.jpg
190,9.0,observation_1018_190.jpg
191,9.0,observation_1018_191.jpg
192,9.0,observation_1018_192.jpg
193,9.0,observation_1018_193.jpg
194,9.0,observation_1018_194.jpg
195,9.0,observation_1018_195.jpg
196,9.0,observation_1018_196.jpg
197,9.0,observation_1018_197.jpg
198,9.0,observation_1018_198.jpg
199,9.0,observation_1018_199.jpg
200,9.0,observation_1018_200.jpg
201,9.0,observation_1018_201.jpg
202,9.0,observation_1018_202.jpg
203,9.0,observation_1018_203.jpg
204,9.0,observation_1018_204.jpg
205,9.0,observation_1018_205.jpg
206,9.0,observation_1018_206.jpg
207,9.0,observation_1018_207.jpg
208,9.0,observation_1018_208.jpg
209,9.0,observation_1018_209.jpg
210,9.0,observation_1018_210.jpg
211,9.0,observation_1018_211.jpg
212,9.0,observation_1018_212.jpg
213,6.0,observation_1018_213.jpg
214,4.0,observation_1018_214.jpg
215,1.0,observation_1018_215.jpg
216,1.0,observation_1018_216.jpg
217,1.0,observation_1018_217.jpg
218,0.0,observation_1018_218.jpg
219,0.0,observation_1018_219.jpg
220,1.0,observation_1018_220.jpg
221,0.0,observation_1018_221.jpg
222,1.0,observation_1018_222.jpg
223,0.0,observation_1018_223.jpg
224,0.0,observation_1018_224.jpg
225,0.0,observation_1018_225.jpg
226,0.0,observation_1018_226.jpg
227,0.0,observation_1018_227.jpg
228,1.0,observation_1018_228.jpg
229,3.0,observation_1018_229.jpg
230,1.0,observation_1018_230.jpg
231,1.0,observation_1018_231.jpg
232,0.0,observation_1018_232.jpg
233,0.0,observation_1018_233.jpg
234,0.0,observation_1018_234.jpg
235,1.0,observation_1018_235.jpg
236,2.0,observation_1018_236.jpg
237,1.0,observation_1018_237.jpg
238,1.0,observation_1018_238.jpg
239,1.0,observation_1018_239.jpg
240,1.0,observation_1018_240.jpg
241,1.0,observation_1018_241.jpg
242,1.0,observation_1018_242.jpg
243,1.0,observation_1018_243.jpg
244,1.0,observation_1018_244.jpg
245,1.0,observation_1018_245.jpg
246,0.0,observation_1018_246.jpg
247,0.0,observation_1018_247.jpg
248,0.0,observation_1018_248.jpg
250,1.0,observation_1018_250.jpg
251,0.0,observation_1018_251.jpg
252,0.0,observation_1018_252.jpg
253,1.0,observation_1018_253.jpg
254,1.0,observation_1018_254.jpg
255,0.0,observation_1018_255.jpg
256,0.0,observation_1018_256.jpg
257,1.0,observation_1018_257.jpg
258,2.0,observation_1018_258.jpg
259,3.0,observation_1018_259.jpg
260,2.0,observation_1018_260.jpg
264,1.0,observation_1018_264.jpg
265,1.0,observation_1018_265.jpg
266,1.0,observation_1018_266.jpg
267,1.0,observation_1018_267.jpg
268,2.0,observation_1018_268.jpg
269,2.0,observation_1018_269.jpg
270,1.0,observation_1018_270.jpg
271,2.0,observation_1018_271.jpg
272,2.0,observation_1018_272.jpg
1,1.0,observation_1015_1.jpg
2,0.0,observation_1015_2.jpg
4,0.0,observation_1015_4.jpg
8,0.0,observation_1015_8.jpg
14,0.0,observation_1015_14.jpg
17,0.0,observation_1015_17.jpg
47,1.0,observation_1015_47.jpg
50,0.0,observation_1015_50.jpg
62,0.0,observation_1015_62.jpg
65,0.0,observation_1015_65.jpg
67,1.0,observation_1015_67.jpg
68,2.0,observation_1015_68.jpg
71,0.0,observation_1015_71.jpg
72,0.0,observation_1015_72.jpg
73,0.0,observation_1015_73.jpg
75,1.0,observation_1015_75.jpg
76,0.0,observation_1015_76.jpg
77,0.0,observation_1015_77.jpg
78,0.0,observation_1015_78.jpg
80,0.0,observation_1015_80.jpg
81,0.0,observation_1015_81.jpg
84,0.0,observation_1015_84.jpg
85,0.0,observation_1015_85.jpg
86,0.0,observation_1015_86.jpg
87,0.0,observation_1015_87.jpg
89,0.0,observation_1015_89.jpg
90,0.0,observation_1015_90.jpg
91,0.0,observation_1015_91.jpg
92,0.0,observation_1015_92.jpg
93,0.0,observation_1015_93.jpg
96,0.0,observation_1015_96.jpg
97,1.0,observation_1015_97.jpg
98,0.0,observation_1015_98.jpg
99,1.0,observation_1015_99.jpg
100,0.0,observation_1015_100.jpg
101,0.0,observation_1015_101.jpg
102,0.0,observation_1015_102.jpg
103,0.0,observation_1015_103.jpg
104,0.0,observation_1015_104.jpg
105,0.0,observation_1015_105.jpg
106,0.0,observation_1015_106.jpg
107,0.0,observation_1015_107.jpg
108,1.0,observation_1015_108.jpg
109,0.0,observation_1015_109.jpg
110,1.0,observation_1015_110.jpg
111,0.0,observation_1015_111.jpg
112,1.0,observation_1015_112.jpg
113,0.0,observation_1015_113.jpg
114,1.0,observation_1015_114.jpg
115,1.0,observation_1015_115.jpg
116,0.0,observation_1015_116.jpg
117,0.0,observation_1015_117.jpg
120,0.0,observation_1015_120.jpg
121,1.0,observation_1015_121.jpg
125,0.0,observation_1015_125.jpg
126,0.0,observation_1015_126.jpg
127,0.0,observation_1015_127.jpg
130,1.0,observation_1015_130.jpg
131,1.0,observation_1015_131.jpg
132,1.0,observation_1015_132.jpg
133,1.0,observation_1015_133.jpg
134,1.0,observation_1015_134.jpg
135,2.0,observation_1015_135.jpg
136,1.0,observation_1015_136.jpg
137,1.0,observation_1015_137.jpg
138,1.0,observation_1015_138.jpg
139,1.0,observation_1015_139.jpg
140,1.0,observation_1015_140.jpg
141,1.0,observation_1015_141.jpg
142,1.0,observation_1015_142.jpg
143,1.0,observation_1015_143.jpg
144,1.0,observation_1015_144.jpg
145,2.0,observation_1015_145.jpg
146,3.0,observation_1015_146.jpg
147,3.0,observation_1015_147.jpg
148,4.0,observation_1015_148.jpg
149,3.0,observation_1015_149.jpg
