,Unnamed: 0,TravelTime,Img_name,seq
212,212,0.3014784598117932,speed_1027_212.jpg,1027212
213,213,0.30264842047930285,speed_1027_213.jpg,1027213
214,214,0.2909064186841965,speed_1027_214.jpg,1027214
215,215,0.2869809203142536,speed_1027_215.jpg,1027215
216,216,0.2498765432098765,speed_1027_216.jpg,1027216
217,217,0.24255364491475595,speed_1027_217.jpg,1027217
218,218,0.18476010101010096,speed_1027_218.jpg,1027218
219,219,0.14896850448933788,speed_1027_219.jpg,1027219
220,220,0.1612139917695473,speed_1027_220.jpg,1027220
221,221,0.09230067771734432,speed_1027_221.jpg,1027221
222,222,0.060135327635327626,speed_1027_222.jpg,1027222
223,223,0.05812242798353912,speed_1027_223.jpg,1027223
224,224,0.07226080246913577,speed_1027_224.jpg,1027224
225,225,0.058145576131687235,speed_1027_225.jpg,1027225
226,226,0.06270322270322268,speed_1027_226.jpg,1027226
227,227,0.08023288439955105,speed_1027_227.jpg,1027227
228,228,0.07409979423868313,speed_1027_228.jpg,1027228
229,229,0.07888888888888893,speed_1027_229.jpg,1027229
230,230,0.06434062850729519,speed_1027_230.jpg,1027230
231,231,0.06807098765432097,speed_1027_231.jpg,1027231
232,232,0.06651234567901232,speed_1027_232.jpg,1027232
233,233,0.053645248784137685,speed_1027_233.jpg,1027233
234,234,0.06457047325102877,speed_1027_234.jpg,1027234
235,235,0.07944591416813643,speed_1027_235.jpg,1027235
236,236,0.09193562610229276,speed_1027_236.jpg,1027236
237,237,0.09759700176366844,speed_1027_237.jpg,1027237
238,238,0.0693783068783069,speed_1027_238.jpg,1027238
239,239,0.07177469135802468,speed_1027_239.jpg,1027239
240,240,0.06396090534979425,speed_1027_240.jpg,1027240
241,241,0.05762602880658434,speed_1027_241.jpg,1027241
242,242,0.046851851851851874,speed_1027_242.jpg,1027242
243,243,0.050545735129068486,speed_1027_243.jpg,1027243
244,244,0.053446502057613234,speed_1027_244.jpg,1027244
245,245,0.06266534391534392,speed_1027_245.jpg,1027245
246,246,0.04805555555555553,speed_1027_246.jpg,1027246
247,247,0.05386243386243387,speed_1027_247.jpg,1027247
248,248,0.06209876543209871,speed_1027_248.jpg,1027248
249,249,0.0581147119341564,speed_1027_249.jpg,1027249
250,250,0.06038029100529101,speed_1027_250.jpg,1027250
251,251,0.04419191919191921,speed_1027_251.jpg,1027251
252,252,0.056203703703703686,speed_1027_252.jpg,1027252
253,253,0.03563271604938273,speed_1027_253.jpg,1027253
254,254,0.08320105820105822,speed_1027_254.jpg,1027254
255,255,0.08216711272266829,speed_1027_255.jpg,1027255
256,256,0.05111111111111105,speed_1027_256.jpg,1027256
257,257,0.04728395061728394,speed_1027_257.jpg,1027257
258,258,0.039373897707231036,speed_1027_258.jpg,1027258
259,259,0.04521604938271608,speed_1027_259.jpg,1027259
260,260,0.05464646464646463,speed_1027_260.jpg,1027260
261,261,0.051393298059964766,speed_1027_261.jpg,1027261
262,262,0.05293209876543206,speed_1027_262.jpg,1027262
263,263,0.03910934744268083,speed_1027_263.jpg,1027263
264,264,0.04818121693121692,speed_1027_264.jpg,1027264
265,265,0.04228395061728391,speed_1027_265.jpg,1027265
266,266,0.03796296296296296,speed_1027_266.jpg,1027266
267,267,0.027469135802469152,speed_1027_267.jpg,1027267
268,268,0.050524691358024634,speed_1027_268.jpg,1027268
269,269,0.06029882154882155,speed_1027_269.jpg,1027269
270,270,0.0340432098765432,speed_1027_270.jpg,1027270
271,271,0.06304012345679016,speed_1027_271.jpg,1027271
272,272,0.031790123456790165,speed_1027_272.jpg,1027272
273,0,1.0,speed_1015_0.jpg,10150
274,1,0.0,speed_1015_1.jpg,10151
275,2,1.0,speed_1015_2.jpg,10152
276,3,1.0,speed_1015_3.jpg,10153
277,4,1.0,speed_1015_4.jpg,10154
278,5,1.0,speed_1015_5.jpg,10155
279,6,1.0,speed_1015_6.jpg,10156
280,7,1.0,speed_1015_7.jpg,10157
281,8,1.0,speed_1015_8.jpg,10158
282,9,1.0,speed_1015_9.jpg,10159
283,10,1.0,speed_1015_10.jpg,101510
284,11,1.0,speed_1015_11.jpg,101511
285,12,1.0,speed_1015_12.jpg,101512
286,13,1.0,speed_1015_13.jpg,101513
287,14,0.0,speed_1015_14.jpg,101514
288,15,1.0,speed_1015_15.jpg,101515
289,16,1.0,speed_1015_16.jpg,101516
290,17,1.0,speed_1015_17.jpg,101517
291,18,1.0,speed_1015_18.jpg,101518
292,19,0.0,speed_1015_19.jpg,101519
293,20,1.0,speed_1015_20.jpg,101520
294,21,1.0,speed_1015_21.jpg,101521
295,22,1.0,speed_1015_22.jpg,101522
296,23,0.0,speed_1015_23.jpg,101523
297,24,0.0,speed_1015_24.jpg,101524
298,25,1.0,speed_1015_25.jpg,101525
299,26,1.0,speed_1015_26.jpg,101526
300,27,1.0,speed_1015_27.jpg,101527
301,28,1.0,speed_1015_28.jpg,101528
302,29,1.0,speed_1015_29.jpg,101529
303,30,0.0,speed_1015_30.jpg,101530
304,31,1.0,speed_1015_31.jpg,101531
305,32,1.0,speed_1015_32.jpg,101532
306,33,1.0,speed_1015_33.jpg,101533
307,34,1.0,speed_1015_34.jpg,101534
308,35,1.0,speed_1015_35.jpg,101535
309,36,1.0,speed_1015_36.jpg,101536
310,37,1.0,speed_1015_37.jpg,101537
311,38,1.0,speed_1015_38.jpg,101538
312,39,1.0,speed_1015_39.jpg,101539
313,40,1.0,speed_1015_40.jpg,101540
314,41,1.0,speed_1015_41.jpg,101541
315,42,0.9300205761316872,speed_1015_42.jpg,101542
316,43,0.9266203703703704,speed_1015_43.jpg,101543
317,44,0.9171296296296296,speed_1015_44.jpg,101544
318,45,0.9375,speed_1015_45.jpg,101545
319,46,0.7900462962962963,speed_1015_46.jpg,101546
320,47,0.5600088183421518,speed_1015_47.jpg,101547
321,48,0.7511728395061729,speed_1015_48.jpg,101548
322,49,0.7429012345679014,speed_1015_49.jpg,101549
323,50,0.7502976190476189,speed_1015_50.jpg,101550
324,51,0.7477237654320988,speed_1015_51.jpg,101551
325,52,0.7441666666666668,speed_1015_52.jpg,101552
326,53,0.7364141414141413,speed_1015_53.jpg,101553
327,54,0.740625,speed_1015_54.jpg,101554
328,55,0.7461805555555555,speed_1015_55.jpg,101555
329,56,0.6263888888888889,speed_1015_56.jpg,101556
330,57,0.6353780864197529,speed_1015_57.jpg,101557
331,58,0.6294675925925927,speed_1015_58.jpg,101558
332,59,0.6302160493827159,speed_1015_59.jpg,101559
333,60,0.6256613756613757,speed_1015_60.jpg,101560
334,61,0.6380144032921812,speed_1015_61.jpg,101561
335,62,0.649081336238199,speed_1015_62.jpg,101562
336,63,0.6468364197530864,speed_1015_63.jpg,101563
337,64,0.6299382716049382,speed_1015_64.jpg,101564
338,65,0.6481610981610982,speed_1015_65.jpg,101565
339,66,0.6264957264957266,speed_1015_66.jpg,101566
340,67,0.6372427983539094,speed_1015_67.jpg,101567
341,68,0.6488888888888888,speed_1015_68.jpg,101568
342,69,0.6491281866281867,speed_1015_69.jpg,101569
343,70,0.6500744047619047,speed_1015_70.jpg,101570
344,71,0.6464303670186025,speed_1015_71.jpg,101571
345,72,0.6492232510288065,speed_1015_72.jpg,101572
346,73,0.6634885825675298,speed_1015_73.jpg,101573
347,74,1.0,speed_1015_74.jpg,101574
348,75,1.0,speed_1015_75.jpg,101575
349,76,1.0,speed_1015_76.jpg,101576
350,77,1.0,speed_1015_77.jpg,101577
351,78,1.0,speed_1015_78.jpg,101578
352,79,1.0,speed_1015_79.jpg,101579
353,80,1.0,speed_1015_80.jpg,101580
354,81,1.0,speed_1015_81.jpg,101581
355,82,0.9731481481481479,speed_1015_82.jpg,101582
356,83,0.7966416813639036,speed_1015_83.jpg,101583
357,84,1.0,speed_1015_84.jpg,101584
358,85,1.0,speed_1015_85.jpg,101585
359,86,0.9813649313649312,speed_1015_86.jpg,101586
360,87,0.9819023569023568,speed_1015_87.jpg,101587
361,88,0.9932031877078316,speed_1015_88.jpg,101588
362,89,0.9845291647923228,speed_1015_89.jpg,101589
363,90,0.9998977873977876,speed_1015_90.jpg,101590
364,91,0.9811073699962588,speed_1015_91.jpg,101591
365,92,1.0,speed_1015_92.jpg,101592
366,93,0.9854166666666668,speed_1015_93.jpg,101593
367,94,0.9752314814814816,speed_1015_94.jpg,101594
368,95,0.9774691358024692,speed_1015_95.jpg,101595
369,96,0.9062654320987654,speed_1015_96.jpg,101596
370,97,0.7749669901630686,speed_1015_97.jpg,101597
371,98,0.7623988484282601,speed_1015_98.jpg,101598
372,99,0.7744444444444445,speed_1015_99.jpg,101599
373,100,1.0,speed_1015_100.jpg,1015100
374,101,1.0,speed_1015_101.jpg,1015101
375,102,1.0,speed_1015_102.jpg,1015102
376,103,1.0,speed_1015_103.jpg,1015103
377,104,1.0,speed_1015_104.jpg,1015104
378,105,1.0,speed_1015_105.jpg,1015105
379,106,1.0,speed_1015_106.jpg,1015106
380,107,1.0,speed_1015_107.jpg,1015107
381,108,1.0,speed_1015_108.jpg,1015108
382,109,1.0,speed_1015_109.jpg,1015109
383,110,1.0,speed_1015_110.jpg,1015110
384,111,1.0,speed_1015_111.jpg,1015111
385,112,1.0,speed_1015_112.jpg,1015112
386,113,1.0,speed_1015_113.jpg,1015113
387,114,1.0,speed_1015_114.jpg,1015114
388,115,1.0,speed_1015_115.jpg,1015115
389,116,1.0,speed_1015_116.jpg,1015116
390,117,1.0,speed_1015_117.jpg,1015117
391,118,1.0,speed_1015_118.jpg,1015118
392,119,0.0,speed_1015_119.jpg,1015119
393,120,1.0,speed_1015_120.jpg,1015120
394,121,1.0,speed_1015_121.jpg,1015121
395,122,1.0,speed_1015_122.jpg,1015122
396,123,1.0,speed_1015_123.jpg,1015123
397,124,1.0,speed_1015_124.jpg,1015124
398,125,1.0,speed_1015_125.jpg,1015125
399,126,1.0,speed_1015_126.jpg,1015126
400,127,1.0,speed_1015_127.jpg,1015127
401,128,1.0,speed_1015_128.jpg,1015128
402,129,1.0,speed_1015_129.jpg,1015129
403,130,1.0,speed_1015_130.jpg,1015130
404,131,1.0,speed_1015_131.jpg,1015131
405,132,1.0,speed_1015_132.jpg,1015132
406,133,1.0,speed_1015_133.jpg,1015133
407,134,1.0,speed_1015_134.jpg,1015134
408,135,1.0,speed_1015_135.jpg,1015135
409,136,1.0,speed_1015_136.jpg,1015136
410,137,1.0,speed_1015_137.jpg,1015137
411,138,1.0,speed_1015_138.jpg,1015138
412,139,1.0,speed_1015_139.jpg,1015139
413,140,1.0,speed_1015_140.jpg,1015140
414,141,1.0,speed_1015_141.jpg,1015141
415,142,1.0,speed_1015_142.jpg,1015142
416,143,0.6476111111111111,speed_1015_143.jpg,1015143
417,144,0.5231069958847736,speed_1015_144.jpg,1015144
418,145,0.4378985937809468,speed_1015_145.jpg,1015145
419,146,0.4294329460179134,speed_1015_146.jpg,1015146
420,147,0.4731566764132554,speed_1015_147.jpg,1015147
421,148,0.7926361190250079,speed_1015_148.jpg,1015148
422,149,0.8005070546737213,speed_1015_149.jpg,1015149
423,150,0.8020365634176376,speed_1015_150.jpg,1015150
424,151,0.7924412393162394,speed_1015_151.jpg,1015151
425,152,0.7908564814814815,speed_1015_152.jpg,1015152
426,153,0.8101851851851852,speed_1015_153.jpg,1015153
427,154,0.8026697530864196,speed_1015_154.jpg,1015154
428,155,0.8079867724867725,speed_1015_155.jpg,1015155
429,156,0.8006861348528016,speed_1015_156.jpg,1015156
430,157,0.8019855967078189,speed_1015_157.jpg,1015157
431,158,0.7958739441195581,speed_1015_158.jpg,1015158
432,159,0.8190776525317589,speed_1015_159.jpg,1015159
433,160,0.8419820182501343,speed_1015_160.jpg,1015160
434,161,0.5682491582491583,speed_1015_161.jpg,1015161
435,162,0.4839329805996473,speed_1015_162.jpg,1015162
436,163,0.419446318788424,speed_1015_163.jpg,1015163
437,164,0.18616646537842188,speed_1015_164.jpg,1015164
438,165,0.24123913773036584,speed_1015_165.jpg,1015165
439,166,0.27448777668075913,speed_1015_166.jpg,1015166
440,167,0.2882996632996633,speed_1015_167.jpg,1015167
441,168,0.3648696844993141,speed_1015_168.jpg,1015168
442,169,0.4265005878894768,speed_1015_169.jpg,1015169
443,170,0.5039226925338036,speed_1015_170.jpg,1015170
444,171,0.4442636684303351,speed_1015_171.jpg,1015171
445,172,0.4575996317955381,speed_1015_172.jpg,1015172
446,173,0.5363863750628458,speed_1015_173.jpg,1015173
447,174,0.376513024013024,speed_1015_174.jpg,1015174
448,175,0.3769305385972053,speed_1015_175.jpg,1015175
449,176,0.4651980676328503,speed_1015_176.jpg,1015176
450,177,0.4679657687991021,speed_1015_177.jpg,1015177
451,178,0.4615590141264394,speed_1015_178.jpg,1015178
452,179,0.4833796296296296,speed_1015_179.jpg,1015179
453,180,0.5233232181761593,speed_1015_180.jpg,1015180
454,181,0.486742724867725,speed_1015_181.jpg,1015181
455,182,0.4134259259259259,speed_1015_182.jpg,1015182
456,183,0.32709435626102285,speed_1015_183.jpg,1015183
457,184,0.30396604938271604,speed_1015_184.jpg,1015184
458,185,0.2462231968810916,speed_1015_185.jpg,1015185
459,186,0.2165360873694207,speed_1015_186.jpg,1015186
460,187,0.20028562195744856,speed_1015_187.jpg,1015187
461,188,0.16540183974824502,speed_1015_188.jpg,1015188
462,189,0.1329074667616335,speed_1015_189.jpg,1015189
463,190,0.1409942680776014,speed_1015_190.jpg,1015190
464,191,0.1130228758169934,speed_1015_191.jpg,1015191
465,192,0.10831714581714576,speed_1015_192.jpg,1015192
466,193,0.119279502174239,speed_1015_193.jpg,1015193
467,194,0.14479166666666668,speed_1015_194.jpg,1015194
468,195,0.1738320707070707,speed_1015_195.jpg,1015195
469,196,0.17338878985937808,speed_1015_196.jpg,1015196
470,197,0.17085813492063498,speed_1015_197.jpg,1015197
471,198,0.18862756101318187,speed_1015_198.jpg,1015198
472,199,0.1895267489711934,speed_1015_199.jpg,1015199
473,200,0.17819584736251404,speed_1015_200.jpg,1015200
474,201,0.10871677055887573,speed_1015_201.jpg,1015201
475,202,0.0996400012025012,speed_1015_202.jpg,1015202
476,203,0.08723544973544979,speed_1015_203.jpg,1015203
477,204,0.10347222222222224,speed_1015_204.jpg,1015204
478,205,0.12171931735657228,speed_1015_205.jpg,1015205
479,206,0.16552529653836845,speed_1015_206.jpg,1015206
480,207,0.0961792836792837,speed_1015_207.jpg,1015207
481,208,0.10504748338081674,speed_1015_208.jpg,1015208
482,209,0.10266203703703704,speed_1015_209.jpg,1015209
483,210,0.07949476086730987,speed_1015_210.jpg,1015210
484,211,0.09255768665490886,speed_1015_211.jpg,1015211
485,212,0.09250079138968023,speed_1015_212.jpg,1015212
486,213,0.09074354657687993,speed_1015_213.jpg,1015213
487,214,0.08086883876357558,speed_1015_214.jpg,1015214
488,215,0.08266975308641977,speed_1015_215.jpg,1015215
489,216,0.07034465020576126,speed_1015_216.jpg,1015216
490,217,0.07637345679012347,speed_1015_217.jpg,1015217
491,218,0.07258873456790127,speed_1015_218.jpg,1015218
492,219,0.08184947768281098,speed_1015_219.jpg,1015219
493,220,0.08720899470899474,speed_1015_220.jpg,1015220
494,221,0.06640838585283028,speed_1015_221.jpg,1015221
495,222,0.05984217171717171,speed_1015_222.jpg,1015222
496,223,0.053926767676767684,speed_1015_223.jpg,1015223
497,224,0.06010101010101007,speed_1015_224.jpg,1015224
498,225,0.05445987654320987,speed_1015_225.jpg,1015225
499,226,0.06500841750841754,speed_1015_226.jpg,1015226
500,227,0.0872790404040404,speed_1015_227.jpg,1015227
501,228,0.0656156472128694,speed_1015_228.jpg,1015228
502,229,0.040758829647718486,speed_1015_229.jpg,1015229
503,230,0.06035052910052911,speed_1015_230.jpg,1015230
504,231,0.07353174603174603,speed_1015_231.jpg,1015231
505,232,0.06576719576719581,speed_1015_232.jpg,1015232
